#time	SIM_15/
999.00	244.50
999.60	244.10
1000.20	241.40
1000.80	241.10
1001.40	241.20
1002.00	239.20
1002.60	239.90
1003.20	244.70
1003.80	246.20
1004.40	248.00
1005.00	242.20
1005.60	244.00
1006.20	243.70
1006.80	233.00
1007.40	228.80
1008.00	238.40
1008.60	238.30
1009.20	239.60
1009.80	245.20
1010.40	240.30
1011.00	243.00
1011.60	240.60
1012.20	237.50
1012.80	240.40
1013.40	238.40
1014.00	240.30
1014.60	240.20
1015.20	239.20
1015.80	240.30
1016.40	241.50
1017.00	240.70
1017.60	242.00
1018.20	245.50
1018.80	243.60
1019.40	238.70
1020.00	239.50
1020.60	244.20
1021.20	238.90
1021.80	241.00
1022.40	246.40
1023.00	243.00
1023.60	234.80
1024.20	230.40
1024.80	233.40
1025.40	237.20
1026.00	230.70
1026.60	235.10
1027.20	236.90
1027.80	242.00
1028.40	233.70
1029.00	228.30
1029.60	235.50
1030.20	236.70
1030.80	236.70
1031.40	235.20
1032.00	240.50
1032.60	231.60
1033.20	227.20
1033.80	232.70
1034.40	234.40
1035.00	235.50
1035.60	238.10
1036.20	240.70
1036.80	237.00
1037.40	236.60
1038.00	232.20
1038.60	228.50
1039.20	240.20
1039.80	238.50
